version_id,version_name,c_v,c_npmi,u_mass,avg_jaccard_overlap,unique_words_ratio,top_word_diversity,num_topics_x,total_unique_words,mean_similarity,median_similarity,std_similarity,max_similarity,min_similarity,mean_confidence,median_confidence,std_confidence,outlier_ratio,coverage,high_conf_30,high_conf_50,high_conf_70,num_topics_y,mean_topic_size,std_topic_size,min_topic_size,max_topic_size,topic_size_cv,silhouette_score,composite_score
5559335a-50ea-47b5-a7bc-69dc85b54f2c,v0130-1438,0.46618947702266594,-0.18979659850508998,-3.3254459228108826,0.02682609707953505,0.5704545454545454,0.39090909090909093,44,251,0.8183558920630869,0.8244687150257677,0.058810309676694636,0.9449379255591499,0.5691615250656841,0.806212060651467,0.9099840728774735,0.23400727150981723,0.0,1.0,0.9651070578905631,0.852498017446471,0.7081681205392546,44,28.65909090909091,16.975965474914727,10,82,0.592341380568,0.1641810183962964,0.667683244329385
6a349181-c3b4-4028-b8e3-d4ff82f0f603,v0128-2047,0.42230082233384947,-0.23458052264967164,-2.8943238499792776,0.08550832170543213,0.5377777777777778,0.4,45,242,0.6844086994763504,0.6931904120623122,0.10096729081998353,0.924359592127042,0.3570926805654996,0.8077025549322325,0.954356532043254,0.25379078862557214,0.0,1.0,0.9358108108108109,0.8505067567567568,0.7170608108108109,45,26.31111111111111,13.271333121743378,11,61,0.5044003297959899,0.15168045886372625,0.6408630159715398
a2571328-319c-4e5d-b11e-8a8a39075c67,v0128-1606,0.36974629448433827,-0.2114435593345922,-1.9370745031307526,0.1416335403693505,0.44222222222222224,0.31777777777777777,45,199,0.6844086994763504,0.6931904120623122,0.10096729081998353,0.924359592127042,0.3570926805654996,0.8077025549322325,0.954356532043254,0.25379078862557214,0.0,1.0,0.9358108108108109,0.8505067567567568,0.7170608108108109,45,26.31111111111111,13.271333121743378,11,61,0.5044003297959899,0.15168045886372625,0.6003730246391835
